date,price_usd,volume
2017-06-13,2.131,769
2017-06-14,2.125,1045
2017-06-15,2.142,1131
2017-06-16,2.126,976
2017-06-17,2.131,1118
2017-06-18,2.133,668
2017-06-19,2.13,818
2017-06-20,2.12,724
2017-06-21,2.128,866
2017-06-22,2.061,923
2017-06-23,2.029,1221
2017-06-24,2.058,1121
2017-06-25,2.086,987
2017-06-26,2.083,890
2017-06-27,2.11,1109
2017-06-28,2.118,844
2017-06-29,2.115,805
2017-06-30,2.108,961
2017-07-01,2.121,920
2017-07-02,2.106,990
2017-07-03,2.121,1004
2017-07-04,2.104,859
2017-07-05,2.11,981
2017-07-06,2.133,938
2017-07-07,2.122,1147
2017-07-08,2.122,956
2017-07-09,2.124,1100
2017-07-10,2.125,911
2017-07-11,2.124,1018
2017-07-12,2.115,1055
2017-07-13,2.134,890
2017-07-14,2.139,915
2017-07-15,2.135,1004
2017-07-16,2.161,905
2017-07-17,2.157,858
2017-07-18,2.156,929
2017-07-19,2.159,847
2017-07-20,2.161,765
2017-07-21,2.169,1163
2017-07-22,2.175,940
2017-07-23,2.11,1306
2017-07-24,2.134,787
2017-07-25,2.137,1071
2017-07-26,2.222,842
2017-07-27,2.232,840
2017-07-28,2.216,805
2017-07-29,2.228,974
2017-07-30,2.218,990
2017-07-31,2.223,1136
2017-08-01,2.207,893
2017-08-02,2.221,966
2017-08-03,2.218,1065
2017-08-04,2.21,1220
2017-08-05,2.226,973
2017-08-06,2.228,941
2017-08-07,2.22,1154
2017-08-08,2.21,1017
2017-08-09,2.213,1159
2017-08-10,2.199,896
2017-08-11,2.187,923
2017-08-12,2.186,865
2017-08-13,2.17,1045
2017-08-14,2.18,1067
2017-08-15,2.188,1137
2017-08-16,2.183,754
2017-08-17,2.179,1133
2017-08-18,2.178,1062
2017-08-19,2.18,1276
2017-08-20,2.16,1113
2017-08-21,2.145,1256
2017-08-22,2.156,1067
2017-08-23,2.15,976
2017-08-24,2.138,895
2017-08-25,2.184,1266
2017-08-26,2.173,1369
2017-08-27,2.165,1121
2017-08-28,2.172,1139
2017-08-29,2.192,941
2017-08-30,2.196,744
2017-08-31,2.187,671
2017-09-01,2.202,1308
2017-09-02,2.203,1065
2017-09-03,2.197,1199
2017-09-04,2.199,1017
2017-09-05,2.198,869
2017-09-06,2.194,1120
2017-09-07,2.198,761
2017-09-08,2.199,1034
2017-09-09,2.198,843
2017-09-10,2.185,1013
2017-09-11,2.192,778
2017-09-12,2.186,874
2017-09-13,2.195,907
2017-09-14,2.192,937
2017-09-15,2.19,1163
2017-09-16,2.194,1178
2017-09-17,2.181,1452
2017-09-18,2.169,804
2017-09-19,2.165,677
2017-09-20,2.167,861
2017-09-21,2.192,1247
2017-09-22,2.157,989
2017-09-23,2.198,837
2017-09-24,2.193,850
2017-09-25,2.197,601
2017-09-26,2.157,686
2017-09-27,2.163,741
2017-09-28,2.141,686
2017-09-29,2.066,1174
2017-09-30,2.118,1087
2017-10-01,2.16,885
2017-10-02,2.111,803
2017-10-03,2.129,729
2017-10-04,2.12,862
2017-10-05,2.138,837
2017-10-06,2.135,854
2017-10-07,2.13,879
2017-10-08,2.117,816
2017-10-09,2.107,821
2017-10-10,2.089,925
2017-10-11,2.132,1080
2017-10-12,2.118,728
2017-10-13,2.099,1247
2017-10-14,2.121,1118
2017-10-15,2.131,1255
2017-10-16,2.128,1202
2017-10-17,2.126,608
2017-10-18,2.118,738
2017-10-19,2.104,814
2017-10-20,2.111,539
2017-10-21,2.11,835
2017-10-22,2.109,814
2017-10-23,2.106,637
2017-10-24,2.092,623
2017-10-25,2.082,709
2017-10-26,2.068,695
2017-10-27,2.026,847
2017-10-28,2.037,1073
2017-10-29,2.027,1022
2017-10-30,2.031,894
2017-10-31,2.046,895
2017-11-01,2.04,771
2017-11-02,2.12,875
2017-11-03,2.124,881
2017-11-04,2.168,824
2017-11-05,2.137,559
2017-11-06,2.136,578
2017-11-07,2.132,719
2017-11-08,2.135,557
2017-11-09,2.13,691
2017-11-10,2.13,660
2017-11-11,2.12,738
2017-11-12,2.161,1009
2017-11-13,2.14,583
2017-11-14,2.133,615
2017-11-15,2.115,509
2017-11-16,2.105,1889
2017-11-17,2.107,619
2017-11-18,2.178,769
2017-11-19,2.141,677
2017-11-20,2.138,741
2017-11-21,2.123,1007
2017-11-22,2.096,682
2017-11-23,2.059,684
2017-11-24,2.024,792
2017-11-25,2.057,628
2017-11-26,2.148,1403
2017-11-27,2.09,639
2017-11-28,2.102,775
2017-11-29,2.178,718
2017-11-30,2.153,645
2017-12-01,2.171,1779
2017-12-02,2.153,698
2017-12-03,2.144,820
2017-12-04,2.143,505
2017-12-05,2.149,813
2017-12-06,2.146,644
2017-12-07,2.157,890
2017-12-08,2.131,953
2017-12-09,2.143,686
2017-12-10,2.13,878
2017-12-11,2.121,506
2017-12-12,2.107,1092
2017-12-13,2.114,796
2017-12-14,2.136,940
2017-12-15,2.1,594
2017-12-16,2.122,587
2017-12-17,2.115,521
2017-12-18,2.125,659
2017-12-19,2.102,600
2017-12-20,2.096,574
2017-12-21,2.096,509
2017-12-22,2.093,853
2017-12-23,2.081,740
2017-12-24,2.099,780
2017-12-25,2.123,1189
2017-12-26,2.128,1417
2017-12-27,2.131,1034
2017-12-28,2.136,850
2017-12-29,2.133,749
2017-12-30,2.129,953
2017-12-31,2.13,879
2018-01-01,2.123,977
2018-01-02,2.127,856
2018-01-03,2.148,897
2018-01-04,2.173,808
2018-01-05,2.176,829
2018-01-06,2.156,1009
2018-01-07,2.15,671
2018-01-08,2.147,891
2018-01-09,2.134,813
2018-01-10,2.119,893
2018-01-11,2.132,904
2018-01-12,2.127,818
2018-01-13,2.141,1074
2018-01-14,2.137,1061
2018-01-15,2.131,1032
2018-01-16,2.134,1018
2018-01-17,2.12,839
2018-01-18,2.118,876
2018-01-19,2.113,1168
2018-01-20,2.111,1256
2018-01-21,2.106,1336
2018-01-22,2.104,1154
2018-01-23,2.098,1088
2018-01-24,2.08,1407
2018-01-25,2.074,1060
2018-01-26,2.092,1300
2018-01-27,2.115,948
2018-01-28,2.102,1040
2018-01-29,2.102,1181
2018-01-30,2.077,1094
2018-01-31,2.075,1409
2018-02-01,2.064,1684
2018-02-02,2.053,1919
2018-02-03,2.06,1495
2018-02-04,2.058,1579
2018-02-05,2.056,1659
2018-02-06,2.054,1917
2018-02-07,2.046,1868
2018-02-08,2.039,1743
2018-02-09,2.022,2175
2018-02-10,1.981,2420
2018-02-11,1.992,2186
2018-02-12,1.98,2287
2018-02-13,2.001,2043
2018-02-14,2.012,2229
2018-02-15,2.005,2525
2018-02-16,2.009,2566
2018-02-17,2.042,2363
2018-02-18,2.042,2233
2018-02-19,2.033,2326
2018-02-20,2.029,2780
2018-02-21,2.003,2555
2018-02-22,2.014,2228
2018-02-23,2.016,3091
2018-02-24,2.015,2554
2018-02-25,2.011,2989
2018-02-26,2.012,2230
2018-02-27,2.009,2199
2018-02-28,1.983,2507
2018-03-01,1.992,3250
2018-03-02,1.982,2577
2018-03-03,1.984,2899
2018-03-04,1.979,2389
2018-03-05,1.98,2185
2018-03-06,1.963,2295
2018-03-07,1.975,2307
2018-03-08,1.964,3204
2018-03-09,1.955,3053
2018-03-10,1.973,3430
2018-03-11,1.97,3056
2018-03-12,1.97,2389
2018-03-13,1.971,2349
2018-03-14,1.975,2369
2018-03-15,1.977,2118
2018-03-16,1.965,2849
2018-03-17,1.964,2772
2018-03-18,1.963,2859
2018-03-19,1.961,2145
2018-03-20,1.966,1902
2018-03-21,1.969,2189
2018-03-22,1.964,1987
2018-03-23,1.969,2258
2018-03-24,1.97,2360
2018-03-25,1.969,1952
2018-03-26,1.965,2013
2018-03-27,1.978,1878
2018-03-28,1.971,1912
2018-03-29,2.155,980
2018-03-30,2.152,730
2018-03-31,2.169,817
2018-04-01,2.178,695
2018-04-02,2.173,587
2018-04-03,2.171,486
2018-04-04,2.187,655
2018-04-05,2.185,589
2018-04-06,2.179,646
2018-04-07,2.177,681
2018-04-08,2.195,619
2018-04-09,2.187,564
2018-04-10,2.161,455
2018-04-11,2.113,769
2018-04-12,2.108,602
2018-04-13,2.149,642
2018-04-14,2.175,711
2018-04-15,2.175,738
2018-04-16,2.174,586
2018-04-17,2.156,428
2018-04-18,2.163,340
2018-04-19,2.177,401
2018-04-20,2.186,436
2018-04-21,2.197,610
2018-04-22,2.189,417
2018-04-23,2.171,370
2018-04-24,2.164,364
2018-04-25,2.168,684
2018-04-26,2.151,451
2018-04-27,2.137,489
2018-04-28,2.137,615
2018-04-29,2.146,661
2018-04-30,2.148,655
2018-05-01,2.141,389
2018-05-02,2.119,491
2018-05-03,2.109,419
2018-05-04,2.112,419
2018-05-05,2.103,541
2018-05-06,2.109,535
2018-05-07,2.114,786
2018-05-08,2.074,477
2018-05-09,2.114,581
2018-05-10,2.142,429
2018-05-11,2.14,427
2018-05-12,2.163,727
2018-05-13,2.159,454
2018-05-14,2.145,565
2018-05-15,2.038,487
2018-05-16,2.019,691
2018-05-17,2.086,539
2018-05-18,2.061,582
2018-05-19,2.04,606
2018-05-20,2.031,505
2018-05-21,2.052,500
2018-05-22,2.056,571
2018-05-23,2.03,497
2018-05-24,1.99,440
2018-05-25,2.013,608
2018-05-26,2.014,560
2018-05-27,2.02,487
2018-05-28,2.015,454
2018-05-29,2.013,401
2018-05-30,2.02,542
2018-05-31,2.011,601
2018-06-01,2.016,605
2018-06-02,2.007,580
2018-06-03,2.029,673
2018-06-04,2.025,477
2018-06-05,2.026,452
2018-06-06,2.011,454
2018-06-07,2.01,403
2018-06-08,2.034,698
2018-06-09,2.002,609
2018-06-10,2.013,455
2018-06-11,1.974,544
2018-06-12,1.964,621
2018-06-13,1.935,779
2018-06-14,2.01,656
2018-06-15,2.106,407
2018-06-16,2.077,359
2018-06-17,2.064,467
2018-06-18,2.086,493
2018-06-19,2.042,427
2018-06-20,2.064,578
2018-06-21,2.044,401
2018-06-22,2.035,388
2018-06-23,2.04,525
2018-06-24,2.061,419
2018-06-25,2.056,273
2018-06-26,2.041,408
2018-06-27,2.036,470
2018-06-28,2.042,452
2018-06-29,2.037,394
2018-06-30,2.028,476
2018-07-01,2.022,475
2018-07-02,2.006,460
2018-07-03,1.999,431
2018-07-04,2.02,442
2018-07-05,2.032,525
2018-07-06,2.047,743
2018-07-07,2.05,538
2018-07-08,2.037,634
2018-07-09,2.03,464
2018-07-10,2.061,502
2018-07-11,2.059,401
2018-07-12,2.073,492
2018-07-13,2.058,789
2018-07-14,2.058,561
2018-07-15,2.048,491
2018-07-16,2.051,469
2018-07-17,2.059,613
2018-07-18,2.047,467
2018-07-19,2.053,429
2018-07-20,2.052,474
2018-07-21,2.089,750
2018-07-22,2.092,539
2018-07-23,2.082,494
2018-07-24,2.079,587
2018-07-25,2.072,433
2018-07-26,2.091,525
2018-07-27,2.083,496
2018-07-28,2.092,710
2018-07-29,2.092,392
2018-07-30,2.087,472
2018-07-31,2.093,752
2018-08-01,2.097,628
2018-08-02,2.089,659
2018-08-03,2.051,707
2018-08-04,2.045,639
2018-08-05,2.044,579
2018-08-06,2.042,558
2018-08-07,2.002,529
2018-08-08,1.97,805
2018-08-09,1.962,679
2018-08-10,1.88,2310
2018-08-11,1.979,1211
2018-08-12,1.963,560
2018-08-13,1.962,652
2018-08-14,1.935,785
2018-08-15,2.071,619
2018-08-16,2.181,557
2018-08-17,2.17,519
2018-08-18,2.175,509
2018-08-19,2.142,520
2018-08-20,2.149,476
2018-08-21,2.159,516
2018-08-22,2.158,569
2018-08-23,2.169,537
2018-08-24,2.15,449
2018-08-25,2.148,642
2018-08-26,2.146,618
2018-08-27,2.174,777
2018-08-28,2.168,507
2018-08-29,2.146,448
2018-08-30,2.11,842
2018-08-31,2.089,573
2018-09-01,2.111,740
2018-09-02,2.121,539
2018-09-03,2.109,558
2018-09-04,2.117,677
2018-09-05,2.083,557
2018-09-06,2.067,679
2018-09-07,2.074,655
2018-09-08,2.071,1098
2018-09-09,2.099,1060
2018-09-10,2.058,877
2018-09-11,2.048,1531
2018-09-12,2.04,713
2018-09-13,2.043,843
2018-09-14,2.081,1166
2018-09-15,2.084,1133
2018-09-16,2.069,1039
2018-09-17,2.083,1133
2018-09-18,2.063,2056
2018-09-19,2.066,1729
2018-09-20,2.055,1199
2018-09-21,2.08,1050
2018-09-22,2.107,945
2018-09-23,2.166,640
2018-09-24,2.153,462
2018-09-25,2.144,408
2018-09-26,2.107,721
2018-09-27,2.112,624
2018-09-28,2.116,463
2018-09-29,2.119,845
2018-09-30,2.122,650
2018-10-01,2.122,630
2018-10-02,2.131,832
2018-10-03,2.126,485
2018-10-04,2.122,629
2018-10-05,2.094,668
2018-10-06,2.141,1023
2018-10-07,2.109,766
2018-10-08,2.085,543
2018-10-09,2.081,975
2018-10-10,2.066,757
2018-10-11,2.073,961
2018-10-12,2.106,846
2018-10-13,2.084,860
2018-10-14,2.093,737
2018-10-15,2.066,829
2018-10-16,2.06,601
2018-10-17,2.082,662
2018-10-18,2.084,689
2018-10-19,2.074,867
2018-10-20,2.071,741
2018-10-21,2.07,1204
2018-10-22,2.069,472
2018-10-23,2.055,810
2018-10-24,2.036,823
2018-10-25,2.035,625
2018-10-26,2.03,667
2018-10-27,2.032,936
2018-10-28,2.027,518
2018-10-29,2.025,1032
2018-10-30,2.024,748
2018-10-31,2.012,588
2018-11-01,2.002,857
2018-11-02,2.041,1425
2018-11-03,2.041,1388
2018-11-04,2.046,947
2018-11-05,2.035,831
2018-11-06,2.051,572
2018-11-07,2.05,418
2018-11-08,2.055,823
2018-11-09,2.067,678
2018-11-10,2.067,644
2018-11-11,2.054,765
2018-11-12,2.051,697
2018-11-13,2.048,818
2018-11-14,2.024,798
2018-11-15,2.036,845
2018-11-16,2.059,785
2018-11-17,2.113,836
2018-11-18,2.073,515
2018-11-19,2.044,746
2018-11-20,2.047,670
2018-11-21,2.043,490
2018-11-22,2.027,510
2018-11-23,2.028,1095
2018-11-24,2.05,789
2018-11-25,2.055,817
2018-11-26,2.018,812
2018-11-27,2.003,716
2018-11-28,2.017,647
2018-11-29,1.991,659
2018-11-30,2.033,855
2018-12-01,2.083,860
2018-12-02,2.047,698
2018-12-03,2.004,924
2018-12-04,2.033,829
2018-12-05,2.048,1480
2018-12-06,2.058,1324
2018-12-07,2.14,606
2018-12-08,2.213,513
2018-12-09,2.162,600
2018-12-10,2.146,818
2018-12-11,2.12,467
2018-12-12,2.132,548
2018-12-13,2.144,573
2018-12-14,2.12,496
2018-12-15,2.12,596
2018-12-16,2.105,572
2018-12-17,2.103,520
2018-12-18,2.109,640
2018-12-19,2.103,522
2018-12-20,2.104,461
2018-12-21,2.096,855
2018-12-22,2.085,718
2018-12-23,2.1,662
2018-12-24,2.129,872
2018-12-25,2.075,655
2018-12-26,2.104,679
2018-12-27,2.096,600
2018-12-28,2.083,902
2018-12-29,2.082,943
2018-12-30,2.181,1614
2018-12-31,2.142,851
2019-01-01,2.129,763
2019-01-02,2.084,937
2019-01-03,2.07,746
2019-01-04,2.069,1097
2019-01-05,2.07,1146
2019-01-06,2.085,637
2019-01-07,2.07,811
2019-01-08,2.081,835
2019-01-09,2.098,757
2019-01-10,2.106,823
2019-01-11,2.114,754
2019-01-12,2.129,843
2019-01-13,2.119,783
2019-01-14,2.113,659
2019-01-15,2.113,524
2019-01-16,2.114,639
2019-01-17,2.106,630
2019-01-18,2.099,684
2019-01-19,2.124,806
2019-01-20,2.117,797
2019-01-21,2.111,728
2019-01-22,2.11,554
2019-01-23,2.095,884
2019-01-24,2.094,517
2019-01-25,2.09,628
2019-01-26,2.1,678
2019-01-27,2.1,963
2019-01-28,2.095,678
2019-01-29,2.104,765
2019-01-30,2.103,603
2019-01-31,2.111,855
2019-02-01,2.131,570
2019-02-02,2.117,698
2019-02-03,2.1,747
2019-02-04,2.107,936
2019-02-05,2.101,980
2019-02-06,2.082,785
2019-02-07,2.079,762
2019-02-08,2.118,984
2019-02-09,2.109,682
2019-02-10,2.103,767
2019-02-11,2.085,690
2019-02-12,2.08,1071
2019-02-13,2.083,558
2019-02-14,2.086,592
2019-02-15,2.09,625
2019-02-16,2.091,718
2019-02-17,2.091,537
2019-02-18,2.093,482
2019-02-19,2.093,654
2019-02-20,2.092,590
2019-02-21,2.084,719
2019-02-22,2.081,738
2019-02-23,2.1,785
2019-02-24,2.107,787
2019-02-25,2.094,605
2019-02-26,2.102,633
2019-02-27,2.101,717
2019-02-28,2.092,827
2019-03-01,2.087,728
2019-03-02,2.086,1453
2019-03-03,2.087,995
2019-03-04,2.084,1029
2019-03-05,2.082,927
2019-03-06,2.159,657
2019-03-07,2.185,367
2019-03-08,2.166,430
2019-03-09,2.158,683
2019-03-10,2.109,620
2019-03-11,2.118,584
2019-03-12,2.127,634
2019-03-13,2.095,478
2019-03-14,2.079,639
2019-03-15,2.087,669
2019-03-16,2.144,1000
2019-03-17,2.153,843
2019-03-18,2.156,679
2019-03-19,2.151,723
2019-03-20,2.137,493
2019-03-21,2.116,522
2019-03-22,2.116,556
2019-03-23,2.097,846
2019-03-24,2.086,1062
2019-03-25,2.06,770
2019-03-26,2.067,629
2019-03-27,2.073,712
2019-03-28,2.002,806
2019-03-29,1.985,979
2019-03-30,1.999,987
2019-03-31,2.001,1095
2019-04-01,1.994,715
2019-04-02,2.001,664
2019-04-03,2.028,732
2019-04-04,2.025,843
2019-04-05,2.007,800
2019-04-06,1.995,1116
2019-04-07,1.989,1298
2019-04-08,1.992,1082
2019-04-09,1.98,1108
2019-04-10,1.986,1221
2019-04-11,1.999,972
2019-04-12,2.014,864
2019-04-13,2.031,929
2019-04-14,2.027,1010
2019-04-15,2.027,1248
2019-04-16,2.028,944
2019-04-17,2.015,954
2019-04-18,2.04,734
2019-04-19,2.012,984
2019-04-20,2.009,1164
2019-04-21,2.017,945
2019-04-22,2.028,868
2019-04-23,2.025,732
2019-04-24,2.003,1324
2019-04-25,1.976,1826
2019-04-26,1.955,1596
2019-04-27,1.976,1237
2019-04-28,1.965,1400
2019-04-29,1.963,2143
2019-04-30,1.949,2086
2019-05-01,1.96,2631
2019-05-02,1.962,2526
2019-05-03,1.95,2537
2019-05-04,1.952,2175
2019-05-05,1.949,2843
2019-05-06,1.95,2756
2019-05-07,1.927,3023
2019-05-08,1.999,1643
2019-05-09,2.024,897
2019-05-10,2.022,1300
2019-05-11,2.1,997
2019-05-12,2.145,1032
2019-05-13,2.148,733
2019-05-14,2.166,860
2019-05-15,2.167,1176
2019-05-16,2.153,1031
2019-05-17,2.15,1029
2019-05-18,2.148,1109
2019-05-19,2.146,1218
2019-05-20,2.153,1518
2019-05-21,2.153,1048
2019-05-22,2.142,856
2019-05-23,2.145,978
2019-05-24,2.159,1249
2019-05-25,2.159,1006
2019-05-26,2.152,1417
2019-05-27,2.152,815
2019-05-28,2.151,528
2019-05-29,2.154,994
2019-05-30,2.143,917
2019-05-31,2.152,1200
2019-06-01,2.16,1209
2019-06-02,2.158,942
2019-06-03,2.144,1120
2019-06-04,2.149,680
2019-06-05,2.154,746
2019-06-06,2.159,1064
2019-06-07,2.15,680
2019-06-08,2.158,1098
2019-06-09,2.154,794
2019-06-10,2.148,851
2019-06-11,2.148,748
2019-06-12,2.157,822
2019-06-13,2.149,1328
2019-06-14,2.146,758
2019-06-15,2.144,924
2019-06-16,2.152,647
2019-06-17,2.154,752
2019-06-18,2.146,722
2019-06-19,2.137,775
2019-06-20,2.152,943
2019-06-21,2.151,1130
2019-06-22,2.165,1060
2019-06-23,2.165,827
2019-06-24,2.167,1068
2019-06-25,2.17,793
2019-06-26,2.113,899
2019-06-27,2.048,1009
2019-06-28,1.991,1180
2019-06-29,1.978,1434
2019-06-30,1.965,1237
2019-07-01,1.978,1876
2019-07-02,1.955,1595
2019-07-03,1.973,1716
2019-07-04,1.993,1923
2019-07-05,2.0,1403
2019-07-06,2.022,2021
2019-07-07,2.009,1479
2019-07-08,2.076,636
2019-07-09,2.087,1441
2019-07-10,2.131,1223
2019-07-11,2.141,1088
2019-07-12,2.143,1760
2019-07-13,2.14,1278
2019-07-14,2.142,1158
2019-07-15,2.137,1082
2019-07-16,2.136,749
2019-07-17,2.119,1126
2019-07-18,2.114,1396
2019-07-19,2.131,1527
2019-07-20,2.137,1393
2019-07-21,2.137,1223
2019-07-22,2.136,797
2019-07-23,2.131,757
2019-07-24,2.129,1347
2019-07-25,2.122,1173
2019-07-26,2.123,1118
2019-07-27,2.121,1232
2019-07-28,2.121,733
2019-07-29,2.118,1254
2019-07-30,2.092,1095
2019-07-31,2.079,735
2019-08-01,2.081,1024
2019-08-02,2.067,1226
2019-08-03,2.072,2282
2019-08-04,2.07,1623
2019-08-05,2.072,1091
2019-08-06,2.078,1691
2019-08-07,2.078,1061
2019-08-08,2.073,1938
2019-08-09,2.001,1782
2019-08-10,2.067,2294
2019-08-11,2.064,930
2019-08-12,2.034,1871
2019-08-13,1.819,25039
2019-08-14,2.027,1745
2019-08-15,2.008,1949
2019-08-16,2.053,1529
2019-08-17,2.101,1766
2019-08-18,2.109,1765
2019-08-19,2.105,1543
2019-08-20,2.129,1133
2019-08-21,2.134,1184
2019-08-22,2.14,1089
2019-08-23,2.144,1308
2019-08-24,2.144,1566
2019-08-25,2.149,1328
2019-08-26,2.145,697
2019-08-27,2.122,1522
2019-08-28,2.143,923
2019-08-29,2.111,1311
2019-08-30,2.016,1846
2019-08-31,2.036,1511
2019-09-01,2.031,1759
2019-09-02,2.039,1987
2019-09-03,2.045,1409
2019-09-04,2.113,1569
2019-09-05,2.121,1491
2019-09-06,2.117,2028
2019-09-07,2.124,1664
2019-09-08,2.11,1498
2019-09-09,2.114,1595
2019-09-10,2.128,2791
2019-09-11,2.123,1675
2019-09-12,2.124,1485
2019-09-13,2.122,1752
2019-09-14,2.12,1871
2019-09-15,2.12,1954
2019-09-16,2.119,1378
2019-09-17,2.122,1960
2019-09-18,2.114,1527
2019-09-19,2.108,1774
2019-09-20,2.106,1938
2019-09-21,2.106,1985
2019-09-22,2.104,1633
2019-09-23,2.103,1747
2019-09-24,2.092,1407
2019-09-25,2.068,2236
2019-09-26,2.084,2634
2019-09-27,2.083,1844
2019-09-28,2.086,1427
2019-09-29,2.092,1397
2019-09-30,2.101,2530
2019-10-01,2.06,2432
